,author,author_detail,authors,categories,guidislink,id,link,links,media_content,published,published_parsed,summary,summary_detail,tags,title,title_detail
37,Jorge Luis Bernetti,{'name': 'Jorge Luis Bernetti'},[{'name': 'Jorge Luis Bernetti'}],opinion,False,https://www.pagina12.com.ar/215971-el-mexico-de-amlo-la-revolucion-silenciosa,https://www.pagina12.com.ar/215971-el-mexico-de-amlo-la-revolucion-silenciosa,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/215971-el-mexico-de-amlo-la-revolucion-silenciosa'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14962/foto-20efe-20obrador.jpg?itok=Wb3_xSP6', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14962/foto-20efe-20obrador.jpg?itok=Wb3_xSP6', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:08 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=8, tm_wday=2, tm_yday=247, tm_isdst=0)",| Opinión,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Opinión'}","[{'term': 'opinion', 'scheme': None, 'label': None}]",El México de AMLO: la revolución silenciosa,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'El México de AMLO: la revolución silenciosa'}"
38,Eric Nepomuceno,{'name': 'Eric Nepomuceno'},[{'name': 'Eric Nepomuceno'}],opinion,False,https://www.pagina12.com.ar/216007-bolsonaro-en-la-onu-peligro-a-la-vista,https://www.pagina12.com.ar/216007-bolsonaro-en-la-onu-peligro-a-la-vista,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216007-bolsonaro-en-la-onu-peligro-a-la-vista'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15049/bolsonaro2afp.jpg?itok=g97Gjvyv', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15049/bolsonaro2afp.jpg?itok=g97Gjvyv', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:08 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=8, tm_wday=2, tm_yday=247, tm_isdst=0)",| Opinión,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Opinión'}","[{'term': 'opinion', 'scheme': None, 'label': None}]","Bolsonaro en la ONU, peligro a la vista…","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Bolsonaro en la ONU, peligro a la vista…'}"
39,Irina Hauser,{'name': 'Irina Hauser'},[{'name': 'Irina Hauser'}],normal,False,https://www.pagina12.com.ar/216227-solo-quiero-llegar-a-casa-y-estar-con-mis-hijos,https://www.pagina12.com.ar/216227-solo-quiero-llegar-a-casa-y-estar-con-mis-hijos,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216227-solo-quiero-llegar-a-casa-y-estar-con-mis-hijos'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15324/vanessa-20gomez.jpg?itok=Gr0zQZel', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15324/vanessa-20gomez.jpg?itok=Gr0zQZel', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)","| Entrevista a Vanessa Gómez Cueva, la mujer que había sido deportada por Migraciones","{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Entrevista a Vanessa Gómez Cueva, la mujer que había sido deportada por Migraciones'}","[{'term': 'normal', 'scheme': None, 'label': None}]","“Sólo quiero llegar a casa y estar con mis hijos""","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '“Sólo quiero llegar a casa y estar con mis hijos""'}"
40,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.ar/216319-el-gobierno-posterga-el-aumento-de-gas-de-octubre,https://www.pagina12.com.ar/216319-el-gobierno-posterga-el-aumento-de-gas-de-octubre,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216319-el-gobierno-posterga-el-aumento-de-gas-de-octubre'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15400/na16fo01-12.jpg?itok=OLG9lawt', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15400/na16fo01-12.jpg?itok=OLG9lawt', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)","| La suba se hará en enero, después de las elecciones","{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| La suba se hará en enero, después de las elecciones'}","[{'term': 'normal', 'scheme': None, 'label': None}]","El Gobierno ""reperfila"" el aumento de gas de octubre","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'El Gobierno ""reperfila"" el aumento de gas de octubre'}"
41,Carlos Rodríguez,{'name': 'Carlos Rodríguez'},[{'name': 'Carlos Rodríguez'}],normal,False,https://www.pagina12.com.ar/216138-reclamo-por-la-muerte-de-ismael-ramirez-el-nino-de-13-anos-q,https://www.pagina12.com.ar/216138-reclamo-por-la-muerte-de-ismael-ramirez-el-nino-de-13-anos-q,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216138-reclamo-por-la-muerte-de-ismael-ramirez-el-nino-de-13-anos-q'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14342/-e9a6780-teysseire.jpg?itok=sy24JvlN', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14342/-e9a6780-teysseire.jpg?itok=sy24JvlN', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",| Sospechas de que fue un caso de gatillo fácil,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Sospechas de que fue un caso de gatillo fácil'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Reclamo por la muerte de Ismael Ramírez, el niño de 13 años que murió de un balazo en el pecho","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Reclamo por la muerte de Ismael Ramírez, el niño de 13 años que murió de un balazo en el pecho'}"
42,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.ar/216252-el-espacio-pedagogico-de-primera-infancia-del-grupo-octubre,https://www.pagina12.com.ar/216252-el-espacio-pedagogico-de-primera-infancia-del-grupo-octubre,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216252-el-espacio-pedagogico-de-primera-infancia-del-grupo-octubre'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15339/e2c9b636-d4c5-4738-a961-f6f839d2e97e_0.jpeg?itok=-lXLQrAN', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15339/e2c9b636-d4c5-4738-a961-f6f839d2e97e_0.jpeg?itok=-lXLQrAN', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 16:32:01 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",| Un lugar para garantizar el derecho al cuidado y a la educación,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Un lugar para garantizar el derecho al cuidado y a la educación'}","[{'term': 'normal', 'scheme': None, 'label': None}]",El Espacio Pedagógico de Primera Infancia del Grupo Octubre,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'El Espacio Pedagógico de Primera Infancia del Grupo Octubre'}"
43,María Daniela Yaccar,{'name': 'María Daniela Yaccar'},[{'name': 'María Daniela Yaccar'}],normal,False,https://www.pagina12.com.ar/216156-nuestra-trinchera-sigue-siendo-el-teatro,https://www.pagina12.com.ar/216156-nuestra-trinchera-sigue-siendo-el-teatro,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216156-nuestra-trinchera-sigue-siendo-el-teatro'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15186/teatroguadalupelombardo.jpg?itok=8NcNMIx6', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15186/teatroguadalupelombardo.jpg?itok=8NcNMIx6', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:34 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=34, tm_wday=2, tm_yday=247, tm_isdst=0)",| Teatro x la Identidad comienza su 19ª temporada,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Teatro x la Identidad comienza su 19ª temporada'}","[{'term': 'normal', 'scheme': None, 'label': None}]","""Nuestra trinchera sigue siendo el teatro""","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '""Nuestra trinchera sigue siendo el teatro""'}"
44,Oscar Ranzani,{'name': 'Oscar Ranzani'},[{'name': 'Oscar Ranzani'}],normal,False,https://www.pagina12.com.ar/216160-eduardo-feller-el-cine-debe-trabajar-por-los-ddhh,https://www.pagina12.com.ar/216160-eduardo-feller-el-cine-debe-trabajar-por-los-ddhh,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216160-eduardo-feller-el-cine-debe-trabajar-por-los-ddhh'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15188/fellersandracartasso.jpg?itok=dIPxyR_3', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15188/fellersandracartasso.jpg?itok=dIPxyR_3', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:34 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=34, tm_wday=2, tm_yday=247, tm_isdst=0)","| Director de ""La memoria y después""","{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Director de ""La memoria y después""'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Eduardo Feller: ""El cine debe trabajar por los DDHH""","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Eduardo Feller: ""El cine debe trabajar por los DDHH""'}"
45,Ezequiel Boetti,{'name': 'Ezequiel Boetti'},[{'name': 'Ezequiel Boetti'}],normal,False,https://www.pagina12.com.ar/216151-festival-cordillera-puente-entre-argentina-y-ecuador,https://www.pagina12.com.ar/216151-festival-cordillera-puente-entre-argentina-y-ecuador,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216151-festival-cordillera-puente-entre-argentina-y-ecuador'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15178/la-20muerte-20del-20maestro.jpg?itok=-W1iXUcu', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15178/la-20muerte-20del-20maestro.jpg?itok=-W1iXUcu', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:34 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=34, tm_wday=2, tm_yday=247, tm_isdst=0)",| Comienza este miércoles,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Comienza este miércoles'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Festival Cordillera, puente entre Argentina y Ecuador","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Festival Cordillera, puente entre Argentina y Ecuador'}"
46,Lautaro Ortiz,{'name': 'Lautaro Ortiz'},[{'name': 'Lautaro Ortiz'}],normal,False,https://www.pagina12.com.ar/216150-guillermo-ferreyro-fueron-los-anos-mas-cloacales-del-pais,https://www.pagina12.com.ar/216150-guillermo-ferreyro-fueron-los-anos-mas-cloacales-del-pais,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216150-guillermo-ferreyro-fueron-los-anos-mas-cloacales-del-pais'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15175/gua-6269-lombardo.jpg?itok=0GK3NCC-', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15175/gua-6269-lombardo.jpg?itok=0GK3NCC-', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:34 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=34, tm_wday=2, tm_yday=247, tm_isdst=0)",| Un escritor a descubrir,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Un escritor a descubrir'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Guillermo Ferreyro: ""Fueron los años más cloacales del país""","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Guillermo Ferreyro: ""Fueron los años más cloacales del país""'}"
47,Santiago Giordano,{'name': 'Santiago Giordano'},[{'name': 'Santiago Giordano'}],normal,False,https://www.pagina12.com.ar/216159-antonio-formaro-por-amor-al-piano-y-a-felix-mendelssohn,https://www.pagina12.com.ar/216159-antonio-formaro-por-amor-al-piano-y-a-felix-mendelssohn,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216159-antonio-formaro-por-amor-al-piano-y-a-felix-mendelssohn'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15196/fornarosandracartasso.jpg?itok=z6dczJW-', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15196/fornarosandracartasso.jpg?itok=z6dczJW-', 'type': 'image/jpeg', 'medium': 'image'}]","Wed, 04 Sep 2019 03:03:34 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=3, tm_sec=34, tm_wday=2, tm_yday=247, tm_isdst=0)",| Se presentará en el ciclo Conciertos del Mediodía del Mozarteum,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Se presentará en el ciclo Conciertos del Mediodía del Mozarteum'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Antonio Formaro, por amor al piano y a Felix Mendelssohn","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Antonio Formaro, por amor\xa0al piano y a Felix Mendelssohn'}"
48,Luis Paz,{'name': 'Luis Paz'},[{'name': 'Luis Paz'}],normal,False,https://www.pagina12.com.ar/216145-ezra-furman-la-riot-girl-impensada,https://www.pagina12.com.ar/216145-ezra-furman-la-riot-girl-impensada,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216145-ezra-furman-la-riot-girl-impensada'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/2019-09/ezra-furman.jpg?itok=hEgA3pQj', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/2019-09/ezra-furman.jpg?itok=hEgA3pQj', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 17:00:26 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=17, tm_min=0, tm_sec=26, tm_wday=1, tm_yday=246, tm_isdst=0)","| Punk, hipercapitalismo e identidades queer","{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Punk, hipercapitalismo e identidades queer'}","[{'term': 'normal', 'scheme': None, 'label': None}]","Ezra Furman, la riot girl impensada","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Ezra Furman, la riot girl impensada'}"
49,Gustavo Sala,{'name': 'Gustavo Sala'},[{'name': 'Gustavo Sala'}],normal,False,https://www.pagina12.com.ar/216146-cual-es-la-red-de-aca,https://www.pagina12.com.ar/216146-cual-es-la-red-de-aca,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/216146-cual-es-la-red-de-aca'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15182/bife-20angosto-20cu-c3-a1l-20es-20la-20red-20de-20ac-c3-a1.jpg?itok=l2fJqDJ9', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/15182/bife-20angosto-20cu-c3-a1l-20es-20la-20red-20de-20ac-c3-a1.jpg?itok=l2fJqDJ9', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 17:00:26 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=17, tm_min=0, tm_sec=26, tm_wday=1, tm_yday=246, tm_isdst=0)",| Bife angosto,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Bife angosto'}","[{'term': 'normal', 'scheme': None, 'label': None}]",¿Cuál es la red de acá?,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '¿Cuál es la red de acá?'}"
50,Julia González,{'name': 'Julia González'},[{'name': 'Julia González'}],normal,False,https://www.pagina12.com.ar/215972-el-discreto-encanto-de-cobra-kai,https://www.pagina12.com.ar/215972-el-discreto-encanto-de-cobra-kai,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/215972-el-discreto-encanto-de-cobra-kai'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14992/cobra-20kai.jpg?itok=TkMUoomg', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14992/cobra-20kai.jpg?itok=TkMUoomg', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 17:00:26 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=17, tm_min=0, tm_sec=26, tm_wday=1, tm_yday=246, tm_isdst=0)",| YouTube liberará las primeras dos temporadas,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| YouTube liberará las primeras dos temporadas'}","[{'term': 'normal', 'scheme': None, 'label': None}]",El discreto encanto de Cobra Kai,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'El discreto encanto de Cobra Kai'}"
51,Javier Aguirre,{'name': 'Javier Aguirre'},[{'name': 'Javier Aguirre'}],normal,False,https://www.pagina12.com.ar/215957-de-nahuel-briones-a-isurus-gaming,https://www.pagina12.com.ar/215957-de-nahuel-briones-a-isurus-gaming,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.ar/215957-de-nahuel-briones-a-isurus-gaming'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14960/nahuel-20briones.jpg?itok=EnMU-gY1', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/media/articles/14960/nahuel-20briones.jpg?itok=EnMU-gY1', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 17:00:26 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=17, tm_min=0, tm_sec=26, tm_wday=1, tm_yday=246, tm_isdst=0)",| Los #Hashtags del NO,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Los #Hashtags del NO'}","[{'term': 'normal', 'scheme': None, 'label': None}]",De Nahuel Briones a Isurus Gaming,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'De Nahuel Briones a Isurus Gaming'}"
52,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-de-tapa-16x9.jpg?itok=1eYscbQV', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-de-tapa-16x9.jpg?itok=1eYscbQV', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 06 Aug 2019 19:56:32 GMT","time.struct_time(tm_year=2019, tm_mon=8, tm_mday=6, tm_hour=19, tm_min=56, tm_sec=32, tm_wday=1, tm_yday=218, tm_isdst=0)",| El tema,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| El tema'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Borges en el espejo de hoy,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Borges en el espejo de hoy'}"
53,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/la-obra-2-1-texto-editable_0.jpg?itok=PIqORq0n', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/la-obra-2-1-texto-editable_0.jpg?itok=PIqORq0n', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 06 Aug 2019 19:56:32 GMT","time.struct_time(tm_year=2019, tm_mon=8, tm_mday=6, tm_hour=19, tm_min=56, tm_sec=32, tm_wday=1, tm_yday=218, tm_isdst=0)",| La obra,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| La obra'}","[{'term': 'normal', 'scheme': None, 'label': None}]",La palabra y sus circunstancias,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'La palabra y sus circunstancias'}"
54,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/sarlo.jpg?itok=PJCAOR6X', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/sarlo.jpg?itok=PJCAOR6X', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 06 Aug 2019 19:56:32 GMT","time.struct_time(tm_year=2019, tm_mon=8, tm_mday=6, tm_hour=19, tm_min=56, tm_sec=32, tm_wday=1, tm_yday=218, tm_isdst=0)",| La entrevista,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| La entrevista'}","[{'term': 'normal', 'scheme': None, 'label': None}]",“No hay nadie más orillero que Borges”,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '“No hay nadie más orillero que Borges”'}"
55,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/pizza-16x9.jpg?itok=PBzPZLQx', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/pizza-16x9.jpg?itok=PBzPZLQx', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 27 Aug 2019 18:58:44 GMT","time.struct_time(tm_year=2019, tm_mon=8, tm_mday=27, tm_hour=18, tm_min=58, tm_sec=44, tm_wday=1, tm_yday=239, tm_isdst=0)",| En esta hoja de ruta te mostramos las porciones que merecen ser probadas sí o sí,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| En esta hoja de ruta te mostramos las porciones que merecen ser probadas sí o sí'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Pizzerias de Buenos Aires,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Pizzerias de Buenos Aires'}"
56,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/destinos3-16x9.jpg?itok=rDo9H_iE', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/destinos3-16x9.jpg?itok=rDo9H_iE', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 27 Aug 2019 18:58:44 GMT","time.struct_time(tm_year=2019, tm_mon=8, tm_mday=27, tm_hour=18, tm_min=58, tm_sec=44, tm_wday=1, tm_yday=239, tm_isdst=0)",| Varios artistas buscaron rincones del mundo que se convirtieron en melodías visuales históricas,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Varios artistas buscaron rincones del mundo que se convirtieron en melodías visuales históricas'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Top 5 portadas de discos,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Top 5 portadas de discos'}"
